id,code,platform,total,average,std_deviation,ucl,date,second_notify,valid
42774,508,1.0,55,1.83,0,55,11/6/2021 15:00,no,yes
42775,506,1.0,58,1.93,0,58,11/6/2021 15:00,no,yes
42776,7214,0.0,17,6.89,3.36,16.97,11/6/2021 17:00,no,no
42777,606,1.0,100,4.97,28.77,99.85,11/6/2021 16:00,no,no
42778,607,1.0,205,18.53,55.18,193.35,11/6/2021 16:00,no,no
42779,509,1.0,69,2.3,0,69,11/6/2021 16:00,no,no
42780,508,1.0,45,1.5,0,45,11/6/2021 16:00,no,no
42781,508,1.0,61,2.03,0,61,11/6/2021 16:00,no,no
42782,508,1.0,31,1.03,0,31,11/6/2021 16:00,no,no
42783,508,1.0,37,1.23,0,37,11/6/2021 16:00,no,no
42784,508,1.0,65,2.17,0,65,11/6/2021 16:00,no,no
42785,508,1.0,32,1.07,0,32,11/6/2021 16:00,no,no
42786,508,1.0,37,1.23,0,37,11/6/2021 16:00,no,no
42787,506,1.0,25,0.83,0,25,11/6/2021 16:00,no,no
42788,506,1.0,32,1.07,0,32,11/6/2021 16:00,no,no
42789,103,1.0,86,30.93,17.13,81.33,11/6/2021 16:00,no,no
42790,10103,0.0,38,3.73,9.44,34.2,11/6/2021 16:00,no,no
42791,10103,0.0,36,5.73,7.97,30.53,11/6/2021 16:00,no,no
42792,10103,0.0,66,6.47,17.06,60.01,11/6/2021 16:00,no,no
42793,10103,0.0,59,8.53,15.17,55.74,11/6/2021 16:00,no,no
42794,509,1.0,28,0.93,0,28,11/6/2021 16:00,no,no
42795,508,1.0,30,1,0,30,11/6/2021 16:00,no,no
42796,508,1.0,56,1.87,0,56,11/6/2021 16:00,no,no
42797,503,1.0,47,10.27,8.79,36.31,11/6/2021 16:00,no,no
42798,508,1.0,69,2.3,0,69,11/6/2021 16:00,no,no
42799,508,1.0,46,1.53,0,46,11/6/2021 16:00,no,no
42800,508,1.0,51,1.7,0,51,11/6/2021 16:00,no,no
42801,508,1.0,61,2.03,0,61,11/6/2021 16:00,no,no
42802,9104,1.0,18,3.07,3.91,17.87,11/6/2021 17:00,no,no
42804,9714,0.0,97,24.07,21.26,89.58,11/6/2021 17:00,no,no
42806,508,1.0,30,1,0,30,11/6/2021 17:00,no,no
42807,506,1.0,34,1.13,0,34,11/6/2021 17:00,no,no
42808,506,1.0,79,2.63,0,79,11/6/2021 17:00,no,no
42809,1366,1.0,102,24.67,23.95,97.36,11/6/2021 18:00,no,no
42810,8215,1.0,53,23.6,9.51,52.13,11/6/2021 19:00,no,no
42811,10102,1.0,82,47.8,9.96,77.68,11/6/2021 20:00,no,no
42812,5193,0.0,179,22.5,28.8,217.8,11/6/2021 20:00,no,no
42813,10102,0.0,142,14,13.77,110.62,11/6/2021 20:00,no,yes
42814,103,1.0,7459,5050.5,844.75,7421.82,11/6/2021 19:00,no,no
42815,509,1.0,39,1.3,0,39,11/6/2021 19:00,no,no
42816,8136,1.0,17,5.4,3.48,16.67,11/6/2021 19:00,no,no
42817,509,1.0,56,1.87,0,56,11/6/2021 19:00,no,no
42818,508,1.0,26,0.87,0,26,11/6/2021 19:00,no,no
42819,6434,1.0,66,2.2,0,66,11/6/2021 19:00,no,no
42820,508,1.0,58,1.93,0,58,11/6/2021 19:00,no,no
42821,506,1.0,33,1.1,0,33,11/6/2021 19:00,no,no
42822,506,1.0,34,1.13,0,34,11/6/2021 19:00,no,no
42823,5382,1.0,12,1.6,2.83,11.49,11/6/2021 20:00,no,no
42824,508,1.0,73,2.43,0,73,11/6/2021 20:00,no,no
42825,5206,0.0,276,118.33,20.21,357.92,11/6/2021 22:00,no,no
42826,1390,0.0,23,12.97,3.25,22.72,11/6/2021 22:00,no,no
42827,1385,0.0,34,13.93,6.58,33.67,11/6/2021 22:00,no,no
42828,5104,1.0,32,6.9,6.28,27.85,11/6/2021 21:00,no,no
42829,6703,1.0,38,10.67,6.77,30.63,11/6/2021 21:00,no,no
42830,1390,1.0,23,11.17,3.96,22.7,11/6/2021 21:00,no,no
42831,508,1.0,26,0.87,0,26,11/6/2021 21:00,no,no
42832,508,1.0,37,1.23,0,37,11/6/2021 21:00,no,no
42833,508,1.0,26,0.87,0,26,11/6/2021 21:00,no,no
42841,1723,1.0,70,18.63,12.55,55.68,12/6/2021 3:00,no,no
42846,1926,1.0,92,30.07,20.06,89.29,12/6/2021 7:00,no,no
42847,10102,0.0,25,7.27,5.65,24.74,12/6/2021 8:00,no,no
42849,1240,0.0,148,23.67,36.39,136.48,12/6/2021 10:00,no,no
42850,2105,0.0,52,20.5,10.39,51.67,12/6/2021 13:00,no,no
42854,1723,0.0,92,23.33,18.78,79.67,12/6/2021 14:00,no,no
42855,1240,0.0,31,6.5,7.24,30.2,12/6/2021 14:00,no,no
42860,7891,0.0,15,3.07,3.46,14.56,12/6/2021 15:00,no,no
42861,9917,1.0,41,11.5,9.01,38.52,12/6/2021 15:00,no,no
42862,5253,1.0,53,19.17,11.08,52.39,12/6/2021 17:00,no,no
42864,2467,1.0,112,23.13,27.85,108.35,12/6/2021 18:00,no,yes
42865,2467,1.0,40,6.2,9.87,38.46,12/6/2021 19:00,no,yes
42866,4241,0.0,20,6.27,4.15,19.16,12/6/2021 19:00,no,no
42867,1385,1.0,71,43.9,8.51,69.43,12/6/2021 22:00,no,no
42868,407,0.0,4270,2653.13,530.08,4243.37,12/6/2021 23:00,no,no
42869,8126,1.0,32,9.37,7.51,31.9,12/6/2021 22:00,no,no
42906,8136,1.0,8,1.3,1.78,7.94,13/6/2021 12:00,no,no
42907,1155,1.0,48,27.4,6.96,47.38,13/6/2021 12:00,no,no
42908,1139,1.0,9,2.67,1.8,8.46,13/6/2021 14:00,no,no
42909,111113,0.0,23,5.93,4.75,21.38,13/6/2021 15:00,no,no
42910,1245,1.0,32,6.33,6.86,28.19,13/6/2021 17:00,no,no
42911,1240,1.0,1594,280.23,380.14,1411.6,13/6/2021 17:00,no,yes
42913,1986,1.0,66,6.87,16.87,63.47,13/6/2021 17:00,no,no
42915,5230,0.0,137,45.27,28.33,130.26,13/6/2021 20:00,no,no
42916,2077,0.0,12,1.93,2.61,11.25,13/6/2021 20:00,no,no
42961,8215,1.0,153,26.83,19.12,84.19,14/6/2021 08:00,no,no
42962,5193,1.0,648,76.38,163.72,567.54,14/6/2021 08:00,no,no
42963,5193,0.0,226,35.56,56.47,204.97,14/6/2021 08:00,no,no
42968,2203,1.0,167,41.17,18.05,95.32,14/6/2021 09:00,no,no
42969,2203,0.0,53,14.5,6.78,34.84,14/6/2021 09:00,no,no
42970,5193,1.0,270,34.86,38.04,148.98,14/6/2021 09:00,no,no
42971,5193,0.0,114,27,17.28,78.84,14/6/2021 09:00,no,no
42972,5193,1.0,322,27.4,46.01,165.43,14/6/2021 09:00,no,no
42973,5193,1.0,73,15.67,13.2,55.27,14/6/2021 09:00,no,no
42974,5193,1.0,60,21.5,10.5,53,14/6/2021 09:00,no,no
42975,5193,0.0,51,15.67,11.15,49.12,14/6/2021 09:00,no,no
42976,5193,0.0,116,12,11.43,46.29,14/6/2021 09:00,no,no
42978,1224,1.0,90,22.63,17.4,74.84,14/6/2021 08:00,no,no
42980,7880,1.0,196,59.6,43.71,188.8,14/6/2021 08:00,no,no
42981,2100,1.0,715,324.33,66.57,524.04,14/6/2021 10:00,no,no
42982,10102,0.0,236,88.43,38.72,204.59,14/6/2021 10:00,no,no
42983,2100,1.0,406,182.5,37.06,293.68,14/6/2021 10:00,no,no
42984,2100,0.0,137,71.3,17.4,123.5,14/6/2021 10:00,no,no
42985,5193,1.0,293,16.8,24.28,89.64,14/6/2021 10:00,no,no
42986,5193,0.0,136,14.5,11.5,49,14/6/2021 10:00,no,no
42987,5193,1.0,112,8.83,11.22,42.49,14/6/2021 10:00,no,no
42988,10102,1.0,494,102.9,121.72,468.06,14/6/2021 10:00,no,no
42989,7880,1.0,80,8.5,3.5,19,14/6/2021 10:00,no,yes
42990,5193,0.0,81,5.33,4.19,17.9,14/6/2021 10:00,no,no
42991,5193,1.0,332,16.87,82.77,282.03,14/6/2021 09:00,no,no
42992,2104,0.0,769,440.7,77.45,673.05,14/6/2021 11:00,no,no
42993,10102,0.0,53,22.97,8.25,47.72,14/6/2021 11:00,no,no
42994,5193,1.0,148,9,4,21,14/6/2021 11:00,no,no
42995,10102,0.0,51,20.93,8.17,45.44,14/6/2021 11:00,no,no
42996,7880,0.0,91,3,1.41,7.23,14/6/2021 11:00,no,no
42997,1240,1.0,99,11.93,25.35,89.31,14/6/2021 11:00,no,no
42998,5193,1.0,107,6.8,9.22,34.46,14/6/2021 12:00,no,no
43000,5193,1.0,46,1.53,0,46,14/6/2021 11:00,no,no
43001,2077,0.0,2794,1864.37,255.76,2631.65,14/6/2021 12:00,no,no
43002,10102,0.0,69,11.77,13.42,54.39,14/6/2021 11:00,no,no
43003,7880,0.0,20,3.1,4.64,19.73,14/6/2021 11:00,no,no
43004,2077,1.0,62,32.27,9.19,59.84,14/6/2021 13:00,no,no
43005,9270,1.0,44,7.93,9.48,41.66,14/6/2021 12:00,no,no
43006,5103,1.0,7,0.9,1.53,6.85,14/6/2021 12:00,no,no
43007,8215,1.0,369,26.83,19.12,168.38,14/6/2021 14:00,no,no
43008,5193,1.0,7860,107.14,175.23,1265.66,14/6/2021 14:00,no,no
43009,5193,0.0,3315,46.86,64.38,480,14/6/2021 14:00,no,no
43010,5193,0.0,148,7.33,6.18,25.87,14/6/2021 14:00,no,no
43011,1665,0.0,42,18.04,7.84,41.56,14/6/2021 14:00,no,no
43013,5103,0.0,16,3.77,3.53,15.74,14/6/2021 13:00,no,no
43014,1366,0.0,777,497.53,85.31,753.46,14/6/2021 15:00,no,no
43015,2203,1.0,275,41.17,18.05,190.64,14/6/2021 15:00,no,no
43016,2203,0.0,113,14.5,6.78,69.68,14/6/2021 15:00,no,no
43017,5193,1.0,1661,34.86,38.04,297.96,14/6/2021 15:00,no,no
43018,5193,0.0,954,33.4,56.87,408.02,14/6/2021 15:00,no,no
43019,5193,0.0,494,22.75,26.76,206.06,14/6/2021 15:00,no,no
43020,5193,1.0,845,29.8,42.35,313.7,14/6/2021 15:00,no,no
43021,5193,1.0,1090,27.4,46.01,330.86,14/6/2021 15:00,no,no
43022,5193,1.0,310,17,20.89,159.34,14/6/2021 15:00,no,no
43023,5193,0.0,391,12,11.43,92.58,14/6/2021 15:00,no,no
43024,10103,1.0,42,7.73,8.66,34.92,14/6/2021 14:00,no,no
43025,7880,1.0,122,7.77,33.12,120.56,14/6/2021 14:00,no,no
43026,516,1.0,35,9.8,7.88,33.43,14/6/2021 14:00,no,no
43027,1390,0.0,25,13.21,3.85,24.76,14/6/2021 15:00,no,no
43028,1366,0.0,37,18.17,6.16,36.65,14/6/2021 15:00,no,no
43029,5193,0.0,48,1.6,0,48,14/6/2021 14:00,no,no
43030,2115,0.0,1293,858.2,115.76,1205.48,14/6/2021 16:00,no,no
43031,9224,1.0,73,25.03,15.38,71.17,14/6/2021 16:00,no,no
43032,7880,1.0,303,10.33,8.73,73.04,14/6/2021 16:00,no,no
43033,9223,1.0,124,37.1,28.62,122.96,14/6/2021 16:00,no,no
43034,1233,1.0,113,31.23,18.64,87.16,14/6/2021 15:00,no,no
43035,103,1.0,376,90.83,59.68,266.93,14/6/2021 15:00,no,no
43036,7880,0.0,125,3,1.41,14.46,14/6/2021 17:00,no,no
43037,9104,1.0,35,4.2,8.14,32.82,14/6/2021 16:00,no,no
43038,10102,0.0,713,88.47,38.74,409.38,14/6/2021 17:00,no,no
43039,10102,1.0,1113,102.9,121.72,936.12,14/6/2021 17:00,no,no
43040,1665,1.0,311,18.77,87.89,310.6,14/6/2021 16:00,no,no
43041,2100,1.0,1187,324.33,66.57,1048.08,14/6/2021 18:00,no,no
43042,2100,1.0,532,182.5,37.06,587.36,14/6/2021 18:00,no,no
43043,2100,0.0,168,71.3,17.4,247,14/6/2021 18:00,no,no
43044,5193,1.0,589,16.8,24.28,179.28,14/6/2021 18:00,no,no
43045,5193,0.0,272,14.5,11.5,98,14/6/2021 18:00,no,no
43046,5193,1.0,401,13,17.08,128.48,14/6/2021 18:00,no,no
43047,5193,0.0,109,5.33,4.19,35.8,14/6/2021 18:00,no,no
43048,5193,1.0,210,9,4,42,14/6/2021 18:00,no,no
43049,5193,1.0,149,6.8,9.22,68.92,14/6/2021 18:00,no,no
43050,10102,0.0,80,20.93,8.17,90.88,14/6/2021 18:00,no,no
43051,1139,1.0,131,42.13,26.74,121,14/6/2021 17:00,no,no
43052,2077,0.0,8142,1864.37,255.76,5263.3,14/6/2021 18:00,no,yes
43053,2104,0.0,4630,440.7,77.45,1346.1,14/6/2021 18:00,no,no
43054,1356,0.0,604,411.03,61.82,596.49,14/6/2021 18:00,no,no
43055,5230,0.0,25,11.81,4.17,24.32,14/6/2021 18:00,no,no
43056,8118,0.0,82,50.07,10.31,81,14/6/2021 19:00,no,yes
43057,2077,1.0,159,32.3,9.14,119.44,14/6/2021 19:00,no,yes
43058,1385,0.0,668,431.57,73.9,653.27,14/6/2021 19:00,no,yes
43059,2115,1.0,4893,3203.53,536.84,4710.71,14/6/2021 18:00,no,no
43060,2305,1.0,98,29.77,22.12,96.13,14/6/2021 19:00,no,no
43061,6428,0.0,74,42.3,10.31,73.23,14/6/2021 20:00,no,yes
43062,113191,1.0,35,13.73,6.94,34.55,14/6/2021 20:00,no,yes
43063,1366,0.0,1245,497.53,85.31,1506.92,14/6/2021 21:00,no,no
43064,1366,1.0,581,410.13,54.1,572.43,14/6/2021 21:00,no,no
43065,1390,0.0,31,13.21,3.85,49.52,14/6/2021 21:00,no,no
43066,1366,0.0,45,18.17,6.16,73.3,14/6/2021 21:00,no,no
43067,8126,1.0,60,22.6,12.64,59.78,14/6/2021 20:00,no,no
43068,1665,1.0,480,63.27,138.68,479.3,14/6/2021 20:00,no,no
43069,2115,0.0,2055,858.2,115.76,2410.96,14/6/2021 22:00,no,no
43070,1306,0.0,40,24.07,4.27,36.88,14/6/2021 22:00,no,no
43071,9223,1.0,158,37.1,28.62,245.92,14/6/2021 22:00,no,no
43072,1247,0.0,10,2.77,2.29,9.64,14/6/2021 22:00,no,no
43073,532,1.0,4220,2899.13,468.98,4212.56,14/6/2021 21:00,no,no
43074,1665,0.0,52,23.7,9.17,51.21,14/6/2021 23:00,no,no
43075,2116,0.0,1067,777.07,91.53,1051.66,14/6/2021 23:00,no,no
43085,7880,1.0,113,28.83,22.37,95.01,15/6/2021 02:00,no,no
43086,1225,1.0,19,4.37,4.49,18.72,15/6/2021 04:00,no,no
43087,5384,0.0,30,7.63,6.43,28.11,15/6/2021 08:00,no,no
43088,2305,1.0,120,33.57,28.52,119.13,15/6/2021 11:00,no,no
43089,111118,0.0,29,3.2,6.67,26.41,15/6/2021 11:00,no,no
43090,111120,1.0,15,4.27,2.87,13.19,15/6/2021 12:00,no,no
43091,9282,1.0,80,15.8,18.98,79.5,15/6/2021 13:00,no,no
43092,2100,1.0,189,55.27,28.54,139.11,15/6/2021 13:00,no,no
43093,10102,0.0,46,11.17,11.02,45.93,15/6/2021 13:00,no,no
43094,1139,1.0,67,35.1,10.91,66.71,15/6/2021 15:00,no,no
43095,1117,1.0,39,10.47,8.04,34.23,15/6/2021 16:00,no,no
43096,111118,0.0,30,3.6,6.33,24.15,15/6/2021 16:00,no,no
43097,2115,0.0,2984,996.57,649.89,2980.61,15/6/2021 16:00,no,no
43098,103,0.0,14,2.23,2.98,13.14,15/6/2021 16:00,no,no
43104,5394,1.0,7,1.83,1.34,6.52,15/6/2021 17:00,no,no
43105,1224,1.0,78,20.33,18.87,76.27,15/6/2021 17:00,no,no
43106,1224,1.0,22,5.9,4.89,21,15/6/2021 17:00,no,no
43107,9219,1.0,48,16.4,10.49,47.86,15/6/2021 18:00,no,no
43108,1225,1.0,26,8.3,4.59,22.67,15/6/2021 18:00,no,no
43112,1224,1.0,20,3.8,4.42,19.6,15/6/2021 19:00,no,no
43113,2113,0.0,18,6.67,3.61,17.98,15/6/2021 19:00,no,no
43114,9269,0.0,42,22.8,5.92,40.56,15/6/2021 20:00,no,no
43115,7880,1.0,30,6.03,7.03,29.3,15/6/2021 20:00,no,no
43116,5387,1.0,55,7.23,11.29,43.75,15/6/2021 20:00,no,no
43117,2105,1.0,845,482.37,116.13,830.76,15/6/2021 21:00,no,no
43118,2115,1.0,6132,3364.47,917.7,6009.03,15/6/2021 20:00,no,no
43119,2148,1.0,38,3.6,9.63,37.21,15/6/2021 20:00,no,no
43120,1457,1.0,12,2.33,2.53,10.93,15/6/2021 21:00,no,no
43122,1145,0.0,14,4.6,2.93,13.55,15/6/2021 21:00,no,no
43124,1240,0.0,126,24.07,33.33,125.77,15/6/2021 22:00,no,no
43125,1875,0.0,70,8.13,4.28,20.97,16/6/2021 01:00,no,no
43127,10102,0.0,12,2.23,2.83,11.85,16/6/2021 01:00,no,no
43133,10102,0.0,120,6.53,33.26,116.11,16/6/2021 02:00,no,no
43135,5384,1.0,29,11.87,5.1,26.78,16/6/2021 03:00,no,no
43136,607,1.0,153,9.43,42.09,149.85,16/6/2021 03:00,no,no
43137,607,1.0,361,23.67,77.93,269.28,16/6/2021 03:00,no,no
43138,607,1.0,60,4.5,12.65,44.7,16/6/2021 03:00,no,no
43139,10102,0.0,41,6.73,9.67,38.64,16/6/2021 05:00,no,no
43142,10102,0.0,59,28.5,9.51,57.03,16/6/2021 07:00,no,no
43143,1875,0.0,86,8.13,4.28,41.94,16/6/2021 08:00,no,no
43144,2716,1.0,58,10,12.41,49.22,16/6/2021 08:00,no,no
43145,120404,0.0,792,396.05,120.47,757.46,16/6/2021 09:00,no,yes
43146,120404,1.0,172,101.03,20.2,161.63,16/6/2021 09:00,no,yes
43147,10102,0.0,174,4.75,5.93,45.08,16/6/2021 10:00,no,no
43148,10102,0.0,17,1.3,4.38,16.39,16/6/2021 10:00,no,no
43149,10102,0.0,35,6,8.12,32.19,16/6/2021 10:00,no,no
43150,7880,0.0,19,3.6,4.17,18.19,16/6/2021 11:00,no,no
43151,10102,0.0,133,28.5,9.51,114.06,16/6/2021 13:00,no,no
43152,1240,1.0,24,2.1,6.06,23.03,16/6/2021 14:00,no,no
43153,120228,0.0,82,12.33,17.91,69.14,16/6/2021 14:00,no,no
43154,1874,0.0,26,2.93,5.48,20.84,16/6/2021 14:00,no,no
43155,607,1.0,392,112.23,94.01,390.64,16/6/2021 14:00,no,no
43156,120404,1.0,429,101.03,20.2,323.26,16/6/2021 15:00,no,no
43157,120404,0.0,1435,396.05,120.47,1514.92,16/6/2021 15:00,no,no
43158,120404,1.0,29,13.4,4.68,27.01,16/6/2021 15:00,no,no
43159,10102,0.0,23,1.63,6.13,22.83,16/6/2021 15:00,no,no
43160,6458,0.0,33,8.33,7.98,32.86,16/6/2021 15:00,no,no
43161,120405,1.0,389,212.47,41.58,337.21,16/6/2021 16:00,no,no
43162,120403,1.0,127,65.73,15.73,112.92,16/6/2021 16:00,no,no
43163,120403,0.0,409,190,71.29,403.87,16/6/2021 16:00,no,no
43164,120405,0.0,744,379.45,118.31,734.38,16/6/2021 16:00,no,no
43165,1240,1.0,249,74,56.43,240.91,16/6/2021 16:00,no,no
43166,2077,0.0,29,7.67,6.25,27.94,16/6/2021 16:00,no,no
43167,8226,1.0,22,2,5.64,21.93,16/6/2021 16:00,no,no
43168,2115,1.0,9,1.53,1.86,8.14,16/6/2021 17:00,no,no
43169,1234,1.0,34,10.97,7.06,32.93,16/6/2021 17:00,no,no
43170,120405,0.0,43,10.23,10.05,42.93,16/6/2021 17:00,no,no
43171,2117,0.0,42,4.37,10.94,41.55,16/6/2021 19:00,no,no
43172,1240,0.0,35,16.03,6.18,34.57,16/6/2021 20:00,no,no
43173,1874,0.0,106,2.71,2.25,18.92,16/6/2021 20:00,no,no
43174,5411,1.0,38,16.13,6.99,36.57,16/6/2021 20:00,no,no
43175,2467,1.0,66,11.4,16.71,65,16/6/2021 20:00,no,yes
43176,1665,1.0,27,5.43,6.01,26.61,16/6/2021 21:00,no,no
43177,2115,1.0,1256,651.67,191.26,1225.45,16/6/2021 21:00,no,no
43178,9263,0.0,22,4.2,4.91,21.73,16/6/2021 21:00,no,no
43180,120405,1.0,1027,212.47,41.58,674.42,16/6/2021 22:00,no,no
43181,120403,1.0,252,65.73,15.73,225.84,16/6/2021 22:00,no,no
43182,2095,1.0,209,137.47,23.54,208.09,16/6/2021 22:00,no,no
43183,111114,0.0,112,50.07,19.75,109.32,16/6/2021 22:00,no,yes
43184,120405,0.0,1045,379.45,118.31,1468.76,16/6/2021 22:00,no,no
43185,120403,0.0,681,190,71.29,807.74,16/6/2021 22:00,no,no
43187,2304,1.0,70,15.87,16.98,68.57,16/6/2021 22:00,no,no
43188,1139,1.0,24,8.27,5.13,23.66,16/6/2021 22:00,no,no
43190,9287,1.0,31,10.43,6.4,30.39,16/6/2021 22:00,no,no
43191,8127,1.0,11,2.63,2.16,10.24,16/6/2021 22:00,no,no
43192,120405,0.0,26,4.8,5.56,23.53,16/6/2021 22:00,no,no
43193,103,1.0,44,21.9,7.48,43.62,16/6/2021 22:00,no,no
43194,2115,0.0,1965,950.63,329.16,1938.11,16/6/2021 23:00,no,no
43195,111114,0.0,31,13.95,5.43,30.24,16/6/2021 23:00,no,yes
43196,1115,1.0,16,5.3,3.33,15.87,16/6/2021 23:00,no,no
43204,2114,1.0,67,27.47,11.79,61.94,17/6/2021 02:00,no,no
43214,1240,0.0,119,26.73,28.1,111.97,17/6/2021 04:00,no,no
43219,5357,0.0,37,1.23,0,37,17/6/2021 07:00,no,no
43220,2304,1.0,34,3.2,8.44,32.18,17/6/2021 07:00,no,no
43222,10102,0.0,142,14.17,39.24,137.95,17/6/2021 08:00,no,no
43225,5384,0.0,13,1.67,3.16,12.8,17/6/2021 10:00,no,no
43226,1723,0.0,613,259.57,109.48,596.95,17/6/2021 10:00,no,no
43227,2148,1.0,72,7.87,17.25,66.49,17/6/2021 10:00,no,no
43228,6106,0.0,141,65.67,23.9,137.37,17/6/2021 12:00,no,no
43229,1233,1.0,10,0.8,2.55,9.84,17/6/2021 11:00,no,no
43230,10102,0.0,15,1.93,3.48,14.59,17/6/2021 11:00,no,no
43231,10102,0.0,149,34.33,37.08,145.57,17/6/2021 13:00,no,no
43232,2077,0.0,40,12.37,8.73,39.45,17/6/2021 13:00,no,no
43233,2077,0.0,42,5,10.58,40.56,17/6/2021 13:00,no,no
43234,1224,0.0,17,2.4,4.05,16.96,17/6/2021 14:00,no,no
43235,10102,0.0,33,4.17,7.2,27.84,17/6/2021 15:00,no,no
43236,10102,0.0,52,8.03,13.53,51.06,17/6/2021 15:00,no,no
43237,6109,1.0,803,397.33,120.27,758.14,17/6/2021 17:00,no,no
43238,10102,1.0,56,11.6,12.29,50.24,17/6/2021 19:00,no,no
43239,10102,0.0,215,34.33,37.08,291.14,17/6/2021 19:00,no,no
43240,2104,1.0,22,7.27,4.82,21.72,17/6/2021 19:00,no,no
43241,1225,1.0,14,1.7,3.32,13.37,17/6/2021 19:00,no,no
43242,9144,1.0,30,4.8,7.44,29.52,17/6/2021 20:00,no,no
43244,532,1.0,37,9.13,7.1,30.44,17/6/2021 20:00,no,no
43246,10102,0.0,101,14.67,28.77,100.98,17/6/2021 22:00,no,no
43248,2104,1.0,31,3.03,7.56,30.94,17/6/2021 22:00,no,no
43250,9257,1.0,72,25.8,14.99,70.78,17/6/2021 22:00,no,no
43251,8227,1.0,54,19.37,11.01,53.05,17/6/2021 22:00,no,no
43259,120404,1.0,10,3.23,1.95,9.88,18/6/2021 03:00,no,no
43263,1723,1.0,70,7.83,14.13,52.61,18/6/2021 05:00,no,no
43265,8573,1.0,70,13.47,15.79,66.61,18/6/2021 06:00,no,no
43271,2304,0.0,19,3.3,4.57,18.93,18/6/2021 07:00,no,no
43278,1233,1.0,14,2.03,3.38,13.73,18/6/2021 11:00,no,no
43280,7902,0.0,30,1,0,30,18/6/2021 12:00,no,no
43281,1876,1.0,34,7.8,7.55,32.83,18/6/2021 12:00,no,no
43282,6172,0.0,16,3.67,3.46,15.17,18/6/2021 13:00,no,no
43283,5103,0.0,14,4.5,2.89,13.5,18/6/2021 13:00,no,no
43284,5384,0.0,16,1.47,4.11,16,18/6/2021 14:00,no,no
43285,1240,0.0,160,8.67,42.2,148.26,18/6/2021 14:00,no,yes
43286,111114,0.0,128,51.3,22.77,119.61,18/6/2021 16:00,no,no
43288,10102,1.0,66,13.63,15.97,63.63,18/6/2021 16:00,no,no
43289,10102,0.0,78,21.43,17.94,77.63,18/6/2021 16:00,no,no
43290,2077,0.0,31,7.67,6.77,29.89,18/6/2021 16:00,no,no
43291,10102,0.0,73,9.17,18.71,68.64,18/6/2021 17:00,no,no
43292,5194,0.0,41,10.97,9.42,40.45,18/6/2021 17:00,no,no
43293,5230,1.0,182,124.5,19.14,181.92,18/6/2021 19:00,no,no
43294,2102,1.0,57,14.86,12.78,53.2,18/6/2021 19:00,no,no
43295,2006,1.0,29,5.97,6.47,28.82,18/6/2021 18:00,no,no
43296,1240,0.0,34,5.03,8.05,32.54,18/6/2021 18:00,no,no
43297,9265,1.0,119,66.9,17.26,118.68,18/6/2021 20:00,no,no
43298,1455,1.0,16,2.53,3.27,14.29,18/6/2021 19:00,no,no
43299,1245,1.0,39,10.23,7.31,33.31,18/6/2021 19:00,no,no
43300,111114,1.0,39,22.8,4.98,37.74,18/6/2021 21:00,no,no
43301,111114,0.0,178,51.3,22.77,239.22,18/6/2021 22:00,no,no
43302,9287,1.0,50,8.07,10.48,40.74,18/6/2021 22:00,no,no
43303,2115,1.0,24,5.6,5.12,21.36,18/6/2021 22:00,no,no
43304,10102,0.0,30,14.33,4.4,27.53,18/6/2021 23:00,no,no
43305,5254,1.0,210,106.4,34.8,207.38,18/6/2021 22:00,no,no
43314,5230,0.0,30,6.3,6.81,27.98,19/6/2021 04:00,no,no
43315,1385,1.0,14,2.6,3.27,13.71,19/6/2021 09:00,no,no
43316,1723,0.0,18,2.4,4.17,17,19/6/2021 09:00,no,no
43317,10102,0.0,65,6.87,16.45,60.2,19/6/2021 10:00,no,no
43318,1240,0.0,27,2.73,6.46,25.23,19/6/2021 10:00,no,no
43319,1874,0.0,41,4.83,11.02,40.32,19/6/2021 11:00,no,no
43320,1240,0.0,302,124.67,48.17,278.09,19/6/2021 14:00,no,no
43321,120405,1.0,801,252.37,178.33,787.36,19/6/2021 16:00,no,no
43322,120403,1.0,197,73.83,39.99,193.8,19/6/2021 16:00,no,no
43328,1310,1.0,22,2.53,5.51,21.59,19/6/2021 20:00,no,no
43329,120405,0.0,4761,2236.97,715.51,4543.27,19/6/2021 20:00,no,no
43330,120403,0.0,2292,1163.53,301.59,2151.4,19/6/2021 20:00,no,no
43331,120228,0.0,104,16.1,25.99,98.98,19/6/2021 20:00,no,no
43332,9287,1.0,67,25.1,13.79,65.66,19/6/2021 20:00,no,no
43333,1240,0.0,34,6.97,7.25,30.83,19/6/2021 20:00,no,no
43334,1874,1.0,170,28.4,45.59,165.17,19/6/2021 21:00,no,no
43335,1236,1.0,10,1.97,2,9.48,19/6/2021 21:00,no,no
43336,2105,1.0,997,515.7,159.28,993.54,19/6/2021 22:00,no,no
43337,5104,1.0,27,15.6,3.63,26.49,19/6/2021 22:00,no,no
43338,6106,1.0,44,23.67,5.93,41.46,19/6/2021 22:00,no,no
43339,5244,1.0,27,6.5,6.29,26.99,19/6/2021 22:00,no,no
43397,1723,1.0,94,21.27,22.13,88.38,20/6/2021 04:00,no,no
43403,7880,0.0,17,3.07,3.79,16.78,20/6/2021 08:00,no,no
43406,1240,0.0,359,96.57,84.77,357.79,20/6/2021 09:00,no,no
43407,5253,1.0,49,12.7,10.14,44.55,20/6/2021 13:00,no,no
